path,frequency_hz,q25_db_rel_3600,median_db_rel_3600,q75_db_rel_3600
SIP digital,2654.78515625,-0.032285398774338545,-0.01202728597198758,0.014485735029201537
SIP digital,2655.2734375,-0.032162718300735624,-0.011955112247638408,0.014527696771974914
SIP digital,2655.76171875,-0.03203829244100982,-0.011881045095061651,0.014573115468857666
SIP digital,2656.25,-0.031912159587553904,-0.011805068594609707,0.014621930014537127
SIP digital,2656.73828125,-0.03178435935831954,-0.01172716782180063,0.014674077180762253
SIP digital,2657.2265625,-0.031654932577207036,-0.011721947435930524,0.014729491643035643
SIP digital,2657.71484375,-0.03152392125362509,-0.012189449052665585,0.014788106008889884
SIP digital,2658.203125,-0.0313913685612884,-0.012536203525591493,0.014849850847576514
SIP digital,2658.69140625,-0.03125731881626327,-0.012467375527133524,0.014914654721293955
SIP digital,2659.1796875,-0.031121817454239246,-0.012398395510436405,0.014982444217806139
SIP digital,2659.66796875,-0.0309849110070842,-0.012329292493985004,0.015053143984547802
SIP digital,2660.15625,-0.03084664707865034,-0.012260095793521577,0.015126676764141998
SIP digital,2660.64453125,-0.030707074319899105,-0.01219083500520578,0.015202963431298754
SIP digital,2661.1328125,-0.030566242403310545,-0.012121539988539765,0.015281923031109645
SIP digital,2661.62109375,-0.03042420199661524,-0.012052240849175774,0.015363472818735097
SIP digital,2662.109375,-0.030281004735851935,-0.011982967921608148,0.015447528300377295
SIP digital,2662.59765625,-0.03050913726336272,-0.011913751751682577,0.015534003275609082
SIP digital,2663.0859375,-0.03081539950336947,-0.011844623079045574,0.01562280988099815
SIP digital,2663.57421875,-0.03111898447065048,-0.011775612819422798,0.01571385863498851
SIP digital,2664.0625,-0.03141975671576399,-0.01170675204684541,0.01580705848402013
SIP digital,2664.55078125,-0.03171758210799407,-0.011638071975761048,0.015902316849894307
SIP digital,2665.0390625,-0.03201232791765728,-0.011569603943096824,0.01599953967830369
SIP digital,2665.52734375,-0.032303862897506454,-0.01150137939020687,0.01609863148854717
SIP digital,2666.015625,-0.03259205736328834,-0.01143342984482585,0.016199495424358126
SIP digital,2666.50390625,-0.032876783273276595,-0.011059329954797359,0.016302033305854773
SIP digital,2666.9921875,-0.03315791430685255,-0.010536026420720185,0.016406145682547953
SIP digital,2667.48046875,-0.033435325941958,-0.010018509284452845,0.01638022759967276
SIP digital,2667.96875,-0.03370889553147957,-0.009506886883066112,0.016281388542599043
SIP digital,2668.45703125,-0.0339785023784502,-0.00926054385660081,0.016188839655234363
SIP digital,2668.9453125,-0.034244027810040496,-0.00913291826531947,0.016102521936371766
SIP digital,2669.43359375,-0.03450535525028588,-0.00900337749051491,0.016022373497895648
SIP digital,2669.921875,-0.03476237029148329,-0.00887193827845286,0.01594832960955908
SIP digital,2670.41015625,-0.035014960764270124,-0.008738618616488197,0.015880322745193895
SIP digital,2670.8984375,-0.03526301680628833,-0.008603437729598673,0.01581828263035405
SIP digital,2671.38671875,-0.035506430929354744,-0.008466416076029597,0.01576213629136603
SIP digital,2671.875,-0.03574509808522139,-0.008327575342043828,0.015711808105709685
SIP digital,2672.36328125,-0.03597891572972621,-0.008186938435811995,0.01566721985374745
SIP digital,2672.8515625,-0.036207783885406374,-0.008044529480396984,0.015628290771738808
SIP digital,2673.33984375,-0.03643160520248052,-0.007900373805890626,0.01559493760609233
SIP digital,2673.828125,-0.036650285018183355,-0.007754497940639388,0.015567074668861555
SIP digital,2674.31640625,-0.03686373141438396,-0.007652534070178622,0.015526118454734013
SIP digital,2674.8046875,-0.03707185527348023,-0.0076817567714657815,0.015472352767231377
SIP digital,2675.29296875,-0.03727457033253313,-0.007710591390652308,0.0154214569158478
SIP digital,2675.78125,-0.037471793235557806,-0.007739012783472145,0.015373439206351203
SIP digital,2676.26953125,-0.03766344358402504,-0.007766996067636284,0.015328307062594713
SIP digital,2676.7578125,-0.037849443985423586,-0.007794516629507586,0.015286067034297218
SIP digital,2677.24609375,-0.03802972009997842,-0.007821550130540433,0.015246724805002936
SIP digital,2677.734375,-0.03820420068539221,-0.007848072513509313,0.015210285200239197
SIP digital,2678.22265625,-0.03837281763963224,-0.007874060008461508,0.015176752195857048
SIP digital,2678.7109375,-0.038535506041717446,-0.007899489138491506,0.015146128926525844
SIP digital,2679.19921875,-0.03869220419049993,-0.007924336725222018,0.015118417694389534
SIP digital,2679.6875,-0.03884285364137531,-0.00794857989410189,0.015093619977905648
SIP digital,2680.17578125,-0.03898739924094929,-0.007972196079449115,0.015071736440782503
SIP digital,2680.6640625,-0.03912578915959785,-0.007995163029245904,0.015052766941091457
SIP digital,2681.15234375,-0.03925797492190603,-0.008017458809730066,0.01503671054048479
SIP digital,2681.640625,-0.03938391143500225,-0.00803906180972866,0.015023565513536813
SIP digital,2682.12890625,-0.0395035570147045,-0.008059950744787867,0.015013329357209788
SIP digital,2682.6171875,-0.03961687340954303,-0.00808010466102477,0.015005998800402341
SIP digital,2683.10546875,-0.039723825822548776,-0.008099502938825574,0.01500156981361516
SIP digital,2683.59375,-0.039824382930915114,-0.008118125296222089,0.015000037618679816
SIP digital,2684.08203125,-0.039918516903367014,-0.008135951792134919,0.015001396698596861
SIP digital,2684.5703125,-0.04000620341539484,-0.008152962829318058,0.015005640807414025
SIP digital,2685.05859375,-0.04008742166221719,-0.008169139157127525,0.01501276298019441
SIP digital,2685.546875,-0.04016215436950097,-0.008184461874041659,0.015022755543022535
SIP digital,2686.03515625,-0.0402303878018849,-0.008198912429987971,0.015035610123075291
SIP digital,2686.5234375,-0.04029211176921169,-0.008212472628417643,0.015051317658721114
SIP digital,2687.01171875,-0.0403473196305538,-0.008225124628212725,0.015069868409654984
SIP digital,2687.5,-0.040396008295968545,-0.00823685094533413,0.01509125196708256
SIP digital,2687.98828125,-0.040438178226008294,-0.008247634454300233,0.015115457263871014
SIP digital,2688.4765625,-0.04047383342899958,-0.008257458389439164,0.015142472584785127
SIP digital,2688.96484375,-0.040502981456056686,-0.008266306345913632,0.015172285576661164
SIP digital,2689.453125,-0.04052563339389902,-0.008274162280638257,0.015204883258627476
SIP digital,2689.94140625,-0.040541803855378075,-0.008281010512847603,0.015240252032302969
SIP digital,2690.4296875,-0.04055151096787452,-0.008286835724653285,0.015278377691953816
SIP digital,2690.91796875,-0.040554776359368674,-0.008291622961228599,0.015319245434693082
SIP digital,2691.40625,-0.04055162514242457,-0.00829535763096182,0.01536283987058281
SIP digital,2691.89453125,-0.04054208589590273,-0.008298025505316234,0.015409145032765297
SIP digital,2692.3828125,-0.04052619064455957,-0.008299612718577643,0.015458144387502516
SIP digital,2692.87109375,-0.04050397483644581,-0.008300105767393616,0.015509820844215615
SIP digital,2693.359375,-0.04047547731819203,-0.008299491510142101,0.015564156765463133
SIP digital,2693.84765625,-0.040440740308160056,-0.008297757166158552,0.015621133976827066
SIP digital,2694.3359375,-0.04039980936752206,-0.008294890314772985,0.015680733776821762
SIP digital,2694.82421875,-0.04035273336920763,-0.008290878894196777,0.01574293694663182
SIP digital,2695.3125,-0.0402995644648526,-0.008285711200256222,0.015807723759882333
SIP digital,2695.80078125,-0.0402403580496947,-0.008279375884970849,0.01587507399225508
SIP digital,2696.2890625,-0.040175172725436845,-0.00827186195499107,0.015944966931085165
SIP digital,2696.77734375,-0.04010407026118783,-0.008263158769894134,0.016017381384820645
SIP digital,2697.265625,-0.040027115552401536,-0.008253256040344173,0.01609229569245084
SIP digital,2697.75390625,-0.039944376577928674,-0.008242143826097986,0.016169687732793765
SIP digital,2698.2421875,-0.03985592435518243,-0.008229812533927142,0.016249534933717447
SIP digital,2698.73046875,-0.03976183289340141,-0.008216252915366398,0.01633181428126427
SIP digital,2699.21875,-0.039662179145160854,-0.008201456064373586,0.016416502328649628
SIP digital,2699.70703125,-0.03955704295603862,-0.008185413414885524,0.016503575205167244
SIP digital,2700.1953125,-0.039446507012562075,-0.008168116738230174,0.016593008625010834
SIP digital,2700.68359375,-0.03933065678842303,-0.008149558140448314,0.01668477789594474
SIP digital,2701.171875,-0.03920958048900402,-0.008129730059538279,0.01677885792788302
SIP digital,2701.66015625,-0.03908336899431722,-0.008108625262576344,0.016875223241346167
SIP digital,2702.1484375,-0.03895211580028065,-0.008086236842755237,0.016973847975816497
SIP digital,2702.63671875,-0.038815916958487295,-0.008062558216339975,0.017015545824087597
SIP digital,2703.125,-0.03867487101443278,-0.00803758311955437,0.01701589730071909
SIP digital,2703.61328125,-0.03859225283184804,-0.008011305605365511,0.017014854268924164
SIP digital,2704.1015625,-0.03864492170594142,-0.007983720040226943,0.017012352153109315
SIP digital,2704.58984375,-0.03869498645376493,-0.00795482110071987,0.01700832744067904
SIP digital,2705.078125,-0.03874248002050402,-0.007924603770187846,0.017002717728479243
SIP digital,2705.56640625,-0.03878743633322846,-0.00789306333525204,0.016995461768541414
SIP digital,2706.0546875,-0.0388298902735505,-0.007860195382316252,0.016986499513081788
SIP digital,2706.54296875,-0.03886987764987551,-0.007825995794022017,0.01697577215870579
SIP digital,2707.03125,-0.038907435169284195,-0.007790460745628731,0.016963222189874193
SIP digital,2707.51953125,-0.038942600409053264,-0.007753586701409625,0.01694879342147142
SIP digital,2708.0078125,-0.0389754117878596,-0.007715370410974705,0.016932431040582584
SIP digital,2708.49609375,-0.03900590853663119,-0.0077599247605439695,0.01691408164736782
SIP digital,2708.984375,-0.03903413066916155,-0.00786459098681154,0.01689369329499021
SIP digital,2709.47265625,-0.039060118952386036,-0.007969397003393015,0.016871215528647794
SIP digital,2709.9609375,-0.03908391487646381,-0.008074289126280089,0.01684659942364851
SIP digital,2710.44921875,-0.039105560624572676,-0.008179213957986,0.016819797622443775
SIP digital,2710.9375,-0.039125099042557517,-0.008284118423776986,0.016790764370717498
SIP digital,2711.42578125,-0.03914257360832123,-0.008388949807695997,0.01675945555236332
SIP digital,2711.9140625,-0.03915802840109207,-0.008493655788230334,0.01672582872346432
SIP digital,2712.40234375,-0.0391715080705125,-0.008598184473680857,0.016689843145152213
SIP digital,2712.890625,-0.03918305780563397,-0.00870248443716718,0.016651459815359988
SIP digital,2713.37890625,-0.03919272330376468,-0.008806504751286123,0.016610641499447305
SIP digital,2713.8671875,-0.03920055073926353,-0.008910195022338405,0.016567352759695057
SIP digital,2714.35546875,-0.039206586732234996,-0.008958325979491604,0.016521559983602205
SIP digital,2714.84375,-0.0392108783172209,-0.008849796163189207,0.016473231411006338
SIP digital,2715.33203125,-0.03921347291182173,-0.008742432254855008,0.01642233716000146
SIP digital,2715.8203125,-0.03921441828534726,-0.008636262098956609,0.016368849251603135
SIP digital,2716.30859375,-0.039213762527451325,-0.008531312746648345,0.016312741633213453
SIP digital,2716.796875,-0.039211554016847595,-0.00842761045190991,0.01625399020077042
SIP digital,2717.28515625,-0.03920784139003311,-0.008325180668203782,0.016192572819695827
SIP digital,2717.7734375,-0.03920267351010395,-0.008224048045647398,0.016128469344464477
SIP digital,2718.26171875,-0.03919609943568153,-0.008124236428677826,0.016061661636935773
SIP digital,2718.75,-0.03918816838992843,-0.008025768854236745,0.015992133583359193
SIP digital,2719.23828125,-0.03917892972972562,-0.00792866755043411,0.015919871110003717
SIP digital,2719.7265625,-0.03916843291496559,-0.007832953935712582,0.015844862197513562
SIP digital,2720.21484375,-0.039156727478049644,-0.007738648618494294,0.01576709689386887
SIP digital,2720.703125,-0.039087145417728966,-0.007940242060155346,0.015673097154602356
SIP digital,2721.19140625,-0.03888461739140538,-0.008156167582948626,0.015442369014023342
SIP digital,2721.6796875,-0.03868057009970458,-0.008373765180735696,0.015208100986207201
SIP digital,2722.16796875,-0.0384750483743691,-0.008592945600891994,0.014970385181390565
SIP digital,2722.65625,-0.03826809778275869,-0.00881361919662596,0.014729316165432015
SIP digital,2723.14453125,-0.038059764588351086,-0.009035695984551263,0.014484990911837109
SIP digital,2723.6328125,-0.037850095711010286,-0.009259085702447135,0.014237508752190056
SIP digital,2724.12109375,-0.03763913868713816,-0.009483697867241646,0.013986971325046886
SIP digital,2724.609375,-0.03742694162961918,-0.009709441833189517,0.01396318356380808
SIP digital,2725.09765625,-0.03721355318775494,-0.009936226850162204,0.014100458862492123
SIP digital,2725.5859375,-0.03699902250704239,-0.010163962122040723,0.01423961349205772
SIP digital,2726.07421875,-0.03678339918892888,-0.010392556865196245,0.014380645068690676
SIP digital,2726.5625,-0.03672681814766961,-0.010621920366950977,0.014504605470048915
SIP digital,2727.05078125,-0.03670489458250932,-0.010851962044075035,0.014388382502457523
SIP digital,2727.5390625,-0.0366779518127895,-0.011082591501212137,0.014269506537492862
SIP digital,2728.02734375,-0.03664601026687163,-0.01131371858922605,0.014148001333846999
SIP digital,2728.515625,-0.03660909330382243,-0.0115452534634201,0.01402389272516122
SIP digital,2729.00390625,-0.036567227214861046,-0.011720805943207126,0.013897208607857682
SIP digital,2729.4921875,-0.03652044122293526,-0.011792112265705488,0.013767978927563256
SIP digital,2729.98046875,-0.03646876748051595,-0.011861916194005714,0.013636235664175262
SIP digital,2730.46875,-0.03641224106552517,-0.011930201620484669,0.013502012815537765
SIP digital,2730.95703125,-0.036350899975480494,-0.011996953762090246,0.013365346379739473
SIP digital,2731.4453125,-0.03628478511974617,-0.01206215916791025,0.01322627433610214
SIP digital,2731.93359375,-0.03621394030997834,-0.012125805725679187,0.013084836624799158
SIP digital,2732.421875,-0.036138412248731586,-0.012187882667426988,0.012941075125121103
SIP digital,2732.91015625,-0.0360582505162378,-0.012230192897697948,0.012795033632472507
SIP digital,2733.3984375,-0.035973507555317884,-0.012226280476425617,0.012646757834020174
SIP digital,2733.88671875,-0.03588423865449845,-0.01222196487666675,0.01268505186525809
SIP digital,2734.375,-0.03579050192929774,-0.012217235644686924,0.012866026254197771
SIP digital,2734.86328125,-0.03569235830168374,-0.012212082272694418,0.013045228599148043
SIP digital,2735.3515625,-0.0355898714777218,-0.01220649420445125,0.013222604269154845
SIP digital,2735.83984375,-0.035483107923445764,-0.012200460841175422,0.013398099454208872
SIP digital,2736.328125,-0.035372136838906276,-0.012193971547638044,0.013571661185417076
SIP digital,2736.81640625,-0.03525703013045356,-0.01218701565849186,0.01374323735494806
SIP digital,2737.3046875,-0.03513786238127022,-0.012179582484869843,0.013912776735583682
SIP digital,2737.79296875,-0.03501471082012063,-0.012171661321186269,0.014080229000023928
SIP digital,2738.28125,-0.03488765528838571,-0.012163241452153832,0.014245544739818941
SIP digital,2738.76953125,-0.03475677820537856,-0.012154312160028333,0.01440867548398251
SIP digital,2739.2578125,-0.03462216453193384,-0.012144862732102125,0.01456957371725174
SIP digital,2739.74609375,-0.03463010512510449,-0.012134882468319088,0.014728192898023976
SIP digital,2740.234375,-0.03483212158267027,-0.012124360689198123,0.014884487475883619
SIP digital,2740.72265625,-0.03504040380113696,-0.012113286743881988,0.015038412908826179
SIP digital,2741.2109375,-0.03525493816990259,-0.012101650018417513,0.015189925680051545
SIP digital,2741.69921875,-0.03547570661555044,-0.012089439944182358,0.015338983314416627
SIP digital,2742.1875,-0.03570268660953628,-0.012076646006572014,0.015485544394455897
SIP digital,2742.67578125,-0.03593585117868435,-0.012063257753746585,0.01562956857607542
SIP digital,2743.1640625,-0.03617516891844859,-0.012049264805662842,0.015771016603756606
SIP digital,2743.65234375,-0.036420604008945034,-0.012034656863173714,0.015571403533906744
SIP digital,2744.140625,-0.03667211623373551,-0.012019423717364842,0.01536386086262083
SIP digital,2744.62890625,-0.03692966100134146,-0.01200355525894312,0.015153526886411228
SIP digital,2745.1171875,-0.03719318936951692,-0.011987041487875731,0.01494047126663474
SIP digital,2745.60546875,-0.03746264807218885,-0.011969872523042581,0.014724764588893135
SIP digital,2746.09375,-0.037737979549132966,-0.011952038612133419,0.014506478309863255
SIP digital,2746.58203125,-0.038005863507774386,-0.011933530141550587,0.014285684703948006
SIP digital,2747.0703125,-0.03799481457471507,-0.011914337646512082,0.014277711647524293
SIP digital,2747.55859375,-0.037984669364646236,-0.011894451821177545,0.014455665815382678
SIP digital,2748.046875,-0.03797544401803355,-0.011873863528912827,0.014635364478177586
SIP digital,2748.53515625,-0.03796715374644303,-0.011852563812635273,0.014816752918646224
SIP digital,2749.0234375,-0.03795981283310443,-0.01183054390521657,0.014999776061250185
SIP digital,2749.51171875,-0.03795343463408258,-0.011807795239937347,0.015184378510422862
SIP digital,2750.0,-0.03794803158011943,-0.011784309461028184,0.0153705045888443
SIP digital,2750.48828125,-0.037943615179029555,-0.01176007843423922,0.015558098375679345
SIP digital,2750.9765625,-0.03794019601873825,-0.011735094257451763,0.01574710374474128
SIP digital,2751.46484375,-0.037937783770928324,-0.011709349271312657,0.015937464402582667
SIP digital,2751.953125,-0.037936387195271135,-0.011682836069885561,0.016129123926466794
SIP digital,2752.44140625,-0.037936014144226655,-0.011655547511292134,0.016322025802227372
SIP digital,2752.9296875,-0.03793667156846355,-0.011627476728410562,0.01651611346195051
SIP digital,2753.41796875,-0.03793836552281918,-0.011598617139483,0.016711330321481893
SIP digital,2753.90625,-0.03794110117285341,-0.011568962458759071,0.016907619817727967
SIP digital,2754.39453125,-0.03794488280191145,-0.011538506707065582,0.017104925445747356
SIP digital,2754.8828125,-0.03794971381879401,-0.011507244222369841,0.01730319079556562
SIP digital,2755.37109375,-0.03795559676589469,-0.011475169670265272,0.017502359588737533
SIP digital,2755.859375,-0.03796253332793816,-0.011442278054404335,0.017702375714594997
SIP digital,2756.34765625,-0.037970524341182636,-0.011408564726845954,0.017903183266196047
SIP digital,2756.8359375,-0.03797956980313687,-0.011374025398340579,0.018104726575912108
SIP digital,2757.32421875,-0.03798966888278803,-0.011338656148495012,0.018306950250695123
SIP digital,2757.8125,-0.03800081993132106,-0.011302453435851685,0.01850979920689795
SIP digital,2758.30078125,-0.038013020493282895,-0.011265414107845713,0.018713218704757364
SIP digital,2758.7890625,-0.038026267318231576,-0.011227535410630114,0.018473641509463682
SIP digital,2759.27734375,-0.038040556372831276,-0.011188814998784534,0.018138249684033225
SIP digital,2759.765625,-0.038055882853399385,-0.01114925094484584,0.017805000733271674
SIP digital,2760.25390625,-0.038072241198837606,-0.011108841748718325,0.01747401449844068
SIP digital,2760.7421875,-0.038089625104039355,-0.011067586346892231,0.017145408794762243
SIP digital,2761.23046875,-0.03810802753365239,-0.011025484121497564,0.016819299338384525
SIP digital,2761.71875,-0.038127440736251864,-0.010982534909162305,0.016495799674668393
SIP digital,2762.20703125,-0.03814785625886876,-0.010938739009661552,0.016175021107823272
SIP digital,2762.6953125,-0.03816926496193185,-0.01089409719442118,0.015857072631940448
SIP digital,2763.18359375,-0.03819165703449145,-0.010848610714710216,0.01554206086345063
SIP digital,2763.671875,-0.038215022009824004,-0.01080228130968004,0.015230089975123194
SIP digital,2764.16015625,-0.0382393487813525,-0.01075511121413082,0.014921261631543567
SIP digital,2764.6484375,-0.0382646256188751,-0.010707103166066927,0.014615674926209217
SIP digital,2765.13671875,-0.03829084018506924,-0.01065826041393721,0.014313426320250129
SIP digital,2765.625,-0.03831797955231844,-0.01060858672367579,0.014014609582781369
SIP digital,2766.11328125,-0.03834603021975393,-0.010558086385439284,0.013719315733047709
SIP digital,2766.6015625,-0.038374978130588946,-0.01050676422002892,0.013427632984190672
SIP digital,2767.08984375,-0.03840480868967473,-0.010454625585101605,0.013139646688936708
SIP digital,2767.578125,-0.038435506781289625,-0.01040167638099844,0.012855439287034889
SIP digital,2768.06640625,-0.03846705678711955,-0.010347923056325604,0.012575090254557863
SIP digital,2768.5546875,-0.038499442604446855,-0.010293372613156557,0.012298676055169981
SIP digital,2769.04296875,-0.03853264766451424,-0.010238032611978937,0.01202627009324112
SIP digital,2769.53125,-0.038566654951065954,-0.010181911176253175,0.011757942668994973
SIP digital,2770.01953125,-0.038601447019005454,-0.010125016996661886,0.011493760935645332
SIP digital,2770.5078125,-0.03855328990891192,-0.010067359334999942,0.011233788858547247
SIP digital,2770.99609375,-0.0384942567134485,-0.010008948027685986,0.010978087176420539
SIP digital,2771.484375,-0.038437947676570716,-0.009949793488972502,0.010726713364664754
SIP digital,2771.97265625,-0.038384392423951925,-0.009889906713715734,0.010479721600788307
SIP digital,2772.4609375,-0.03833361955274453,-0.009829299279821086,0.010237162731986143
SIP digital,2772.94921875,-0.03828565661484576,-0.009767983350271583,0.009999084244878985
SIP digital,2773.4375,-0.03824053010073627,-0.009705971674802995,0.00976553023741943
SIP digital,2773.92578125,-0.03825190037853109,-0.009643277591152459,0.009536541393070357
SIP digital,2774.4140625,-0.03815888690484891,-0.009579915025921102,0.009312154957125918
SIP digital,2774.90234375,-0.03812241775804783,-0.009515898495039156,0.009092404715374789
SIP digital,2775.390625,-0.0380888800761727,-0.009451243103802803,0.00887732097492192
SIP digital,2775.87890625,-0.03805829481733119,-0.00938596454652709,0.008876928432532098
SIP digital,2776.3671875,-0.03803068179183226,-0.009320079105743707,0.00904664392430636
SIP digital,2776.85546875,-0.03800605964971046,-0.009253603650997633,0.009216412814211813
SIP digital,2777.34375,-0.03798444586879323,-0.009186555637221492,0.009386216747671984
SIP digital,2777.83203125,-0.03796585674334585,-0.009118953102666527,0.009556037301412268
SIP digital,2778.3203125,-0.03795030737331508,-0.009050814666394097,0.009725855987255118
SIP digital,2778.80859375,-0.037937811654122106,-0.008982159525379767,0.009895654256012831
SIP digital,2779.296875,-0.03792838226710009,-0.008913007451089446,0.010065413501481687
SIP digital,2779.78515625,-0.037922030670477946,-0.008843378785727989,0.01023511506455678
SIP digital,2780.2734375,-0.03791876709103257,-0.008773294437946515,0.01040474023740863
SIP digital,2780.76171875,-0.03791860051628884,-0.00870277587815104,0.010574270267771768
SIP digital,2781.25,-0.03792153868739183,-0.008631845133377877,0.010743686363339437
SIP digital,2781.73828125,-0.03792758809258062,-0.008560524781703074,0.010912969696224902
SIP digital,2782.2265625,-0.03793675396127902,-0.008631041682399362,0.011082101407532711
SIP digital,2782.71484375,-0.037949040258847676,-0.008799423181650348,0.011251062612010037
SIP digital,2783.203125,-0.03796444968194328,-0.008968406681059051,0.011419834402788659
SIP digital,2783.69140625,-0.037982983654544764,-0.009137933098423957,0.011588397856188653
SIP digital,2784.1796875,-0.03800464232460112,-0.009307943045871892,0.011756734036659031
SIP digital,2784.66796875,-0.03802942456134603,-0.009478376856919511,0.011924824001721217
SIP digital,2785.15625,-0.03805732795323894,-0.009649174613648191,0.012092648807057156
SIP digital,2785.64453125,-0.03808834880659134,-0.009820276173891779,0.012260189511639812
SIP digital,2786.1328125,-0.038122482144810725,-0.009991621198509923,0.012427427182922437
SIP digital,2786.62109375,-0.03815972170832504,-0.010163149178641657,0.012594342902140619
SIP digital,2787.109375,-0.03820005995514224,-0.010334799463026165,0.012760917769628727
SIP digital,2787.59765625,-0.038243488062108755,-0.010506511285269252,0.012927132910256855
SIP digital,2788.0859375,-0.0382899959267646,-0.010678223791119042,0.013092969478860928
SIP digital,2788.57421875,-0.03833957216990815,-0.01084987606571737,0.01325840866578173
SIP digital,2789.0625,-0.03839220413879634,-0.011021407160797692,0.01342343170246654
SIP digital,2789.55078125,-0.03844787791100551,-0.011192756121806383,0.013588019867036963
SIP digital,2790.0390625,-0.03850657829894625,-0.011363862014972591,0.013752154490029308
SIP digital,2790.52734375,-0.038568288855029484,-0.011534663954293638,0.013915816960064508
SIP digital,2791.015625,-0.03863299187749167,-0.01170510112836642,0.014078988729648191
SIP digital,2791.50390625,-0.03870066841688593,-0.011875112827179759,0.01424165132093115
SIP digital,2791.9921875,-0.03877129828316811,-0.01204463846871491,0.014403786331557552
SIP digital,2792.48046875,-0.03884486005350887,-0.012213617625419858,0.01456537544053912
SIP digital,2792.96875,-0.038921331080660454,-0.012343524911098226,0.014726400414114878
SIP digital,2793.45703125,-0.03900068750203269,-0.012222423031946941,0.014886843111671613
SIP digital,2793.9453125,-0.03908290424935292,-0.012101232623448845,0.015046685491682671
SIP digital,2794.43359375,-0.039167955059010516,-0.011979925215962008,0.015084324638455346
SIP digital,2794.921875,-0.03925581248294911,-0.011858472825995059,0.014977839286378733
SIP digital,2795.41015625,-0.0393464479002574,-0.01173684798164739,0.014871243985656287
SIP digital,2795.8984375,-0.0394398315293304,-0.011615023747654461,0.014764601126666298
SIP digital,2796.38671875,-0.039535932440647625,-0.011492973749916952,0.014657973003158416
SIP digital,2796.875,-0.03963471857015323,-0.011370672199652272,0.01455142178346327
SIP digital,2797.36328125,-0.03973615673324592,-0.011248093917027947,0.014445009481827774
SIP digital,2797.8515625,-0.039840212639350024,-0.011125214354321247,0.014338797929720759
SIP digital,2798.33984375,-0.03994685090703037,-0.011002009618551106,0.014232848747285629
SIP digital,2798.828125,-0.0400560350797874,-0.01087845649363419,0.014127223314784717
SIP digital,2799.31640625,-0.04016772764229046,-0.010754532461955776,0.014021982744234244
SIP digital,2799.8046875,-0.04028189003724844,-0.010630215725406948,0.013917187851069785
SIP digital,2800.29296875,-0.040398482682821625,-0.010626749107833735,0.013812899125972609
SIP digital,2800.78125,-0.0405174649905537,-0.010787309555879554,0.013709176706841636
SIP digital,2801.26953125,-0.04063879538387359,-0.010946858588052954,0.013606080350861834
SIP digital,2801.7578125,-0.040722060363320135,-0.011105435688186827,0.013503669406823734
SIP digital,2802.24609375,-0.040555493470968824,-0.011263080957244952,0.013402002787543544
SIP digital,2802.734375,-0.04038856097148806,-0.011419835071846159,0.013301138942517323
SIP digital,2803.22265625,-0.04022131930019579,-0.011575739242459691,0.013201135830773593
SIP digital,2803.7109375,-0.04005382573386606,-0.011730835171337512,0.013102050893940096
SIP digital,2804.19921875,-0.039886138356762,-0.011885165010128717,0.013003941029564418
SIP digital,2804.6875,-0.03971831602613117,-0.01203877131731607,0.01290686256464815
SIP digital,2805.17578125,-0.03955041833705794,-0.01219169701542662,0.01281087122947882
SIP digital,2805.6640625,-0.03938250558684837,-0.012343985348065627,0.012716022131731772
SIP digital,2806.15234375,-0.03921463873879201,-0.012495679836856047,0.012622369730825846
SIP digital,2806.640625,-0.03904687938548855,-0.01264682423823248,0.012529967812626722
SIP digital,2807.12890625,-0.038879289711655364,-0.012797462500206464,0.012438869464446079
SIP digital,2807.6171875,-0.038711932456439335,-0.012947638719063646,0.012349127050363763
SIP digital,2808.10546875,-0.03854487087534728,-0.013097397096074962,0.012260792186914865
SIP digital,2808.59375,-0.038378168701731365,-0.013246781894247937,0.01217391571907909
SIP digital,2809.08203125,-0.038211890107819835,-0.013395837395100812,0.012088547696730153
SIP digital,2809.5703125,-0.038046099665482926,-0.013544607855580228,0.01200473735136198
SIP digital,2810.05859375,-0.037880862306549135,-0.013693137465073238,0.011922533073270618
SIP digital,2810.546875,-0.03771624328286367,-0.013841470302583246,0.011841982389131318
SIP digital,2811.03515625,-0.03755230812597091,-0.013989650294087249,0.011960616244693419
SIP digital,2811.5234375,-0.03738912260661255,-0.014137721170156456,0.012228663460603556
SIP digital,2812.01171875,-0.03722675269388574,-0.014285726423759214,0.012494210120553705
SIP digital,2812.5,-0.037065264514201474,-0.014433709268426787,0.012757127288139894
SIP digital,2812.98828125,-0.03690472431006712,-0.014581712596653567,0.013017287948199903
SIP digital,2813.4765625,-0.036745198398637505,-0.014729778938719002,0.013274567083931474
SIP digital,2813.96484375,-0.03658675313013353,-0.014877950421823119,0.01352884175286631
SIP digital,2814.453125,-0.03680595697301673,-0.015026268729670724,0.013779991161609426
SIP digital,2814.94140625,-0.03717642332654934,-0.01517477506246861,0.014027896739262462
SIP digital,2815.4296875,-0.03756607291356237,-0.015323510097377173,0.014272442209541415
SIP digital,2815.91796875,-0.03795793373196581,-0.015472513949484975,0.01451351366152788
SIP digital,2816.40625,-0.03835185163900924,-0.015621826133287872,0.0147509996190167
SIP digital,2816.89453125,-0.0387476712159867,-0.015771485524704497,0.014984791108365321
SIP digital,2817.3828125,-0.03914523585070796,-0.015921530323691757,0.015214781724938758
